,date,RPI,W875RX1,DPCERA3M086SBEA,manufacturing_trade_sales,RETAILx,industrial_production,IPFPNSS,industrial_production_final,industrial_production_consumer_goods,industrial_production_durable_consumer_goods,industrial_production_nondurable_consumer_goods,industrial_production_business_equipment,industrial_production_materials,industrial_production_durable_materials,industrial_production_nondurable_materials,industrial_production_manufacturing_sic,industrial_production_residential_utilities,industrial_production_fuels,capacity_utilization_manufacturing,help_wanted_index,help_wanted_ratio,CLF16OV,CE16OV,unemployment_mean_duration,employment,employment_goods,CES1021000001,USCONS,employment_manufacturing,employment_durablegoods,employment_nondurablegoods,employment_services,employment_trade_transport_utilities,employment_wholesale_trade,employment_retail_trade,employment_finance,employment_government,average_weekly_hours_production_goods,average_weekly_overtime_hours_manufacturing,average_weekly_hours_production_manufacturing,housing_starts_total,housing_starts_northeast,housing_starts_midwest,housing_starts_south,housing_starts_west,new_private_permits_total,new_private_permits_northeast,new_private_permits_midwest,new_private_permits_south,new_private_permits_west,new_orders_consumer_goods,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXAFEGSMTHx,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx
150,719679,0.09916428604688911,0.1275484085904426,0.10681329449873425,0.12354771106503787,0.026427227857130073,0.1949394449996231,0.18881397370234546,0.1824857289922883,0.2828593206612357,0.21306713082292728,0.3054754548348619,0.06988703500449382,0.18921492986316046,0.09856284195932477,0.39973099587714306,0.1722399002374267,0.2928357801213846,0.2688801075369948,0.5281560670025872,0.12202324252238522,0.20673798493965986,0.1655633918996948,0.15835977390683112,0.13134328358208955,0.18771119508927678,0.5229564755838642,0.15351968388701884,0.18441611842105263,0.7030750307503075,0.6048734770384255,0.8936761640027797,0.16376231747623482,0.1957142057852627,0.23801822993237284,0.2168157085403359,0.18932187787664928,0.3292592841313545,0.533333333333333,0.28124999999999994,0.5200000000000002,0.7678571428571429,0.6072423398328691,0.6591337099811676,0.6833855799373041,0.7067137809187279,0.7863354037267081,0.6848341232227488,0.827037773359841,0.6472727272727272,0.6225165562913907,0.0,0.04927997285648531,0.06000664496687717,0.04507518136335064,0.04171937171825594,0.7398665979305473,0.004114745965506173,0.018011382970293335,0.10070093108756409,0.005420522569799048,0.00289806476336463,0.08098764330641924,0.02634541241193652,0.010228167054721427,0.02411294233520136,0.6292426155057674,0.009952305108806674,0.008209032087476921,0.3900644440188947,0.14694554080803093,0.2551181102362205,0.29421579532814235,0.29097605893186007,0.3184754521963824,0.3353329334133174,0.39974457215836523,0.401360544217687,0.41198501872659177,0.398716119828816,0.65,0.8090062111801242,0.8060413354531001,0.8488888888888889,0.8373812038014784,0.7837837837837838,0.75,0.613053613053613,0.0,0.9284953768562622,0.9805660115096599,0.7692352326795869,0.11274735388863343,0.03525618722891008,0.03047244994265252,0.02637594513803413,0.024173079247411477,0.004885123273032593,0.047947568126940315,0.04439857832132557,0.18252212389380532,0.04351426253886711,0.029040862994439927,0.053719252442882996,0.09031556039173019,0.04222783263402845,0.04608259239753399,0.04796021826106346,0.045358453276743246,0.05469053553321137,0.10714413437123757,0.05734332137581767,0.045699791309659135,0.06478209658421671,0.0924914675767918,0.06189640035118525,0.7109090909090909,0.008416170931123398,0.017296511604905807,0.011466864435898248,0.2563229446395373
151,719709,0.09632016996822833,0.12794656569185892,0.10567910644128083,0.11964543949963549,0.026593108942394438,0.19359607468409526,0.19400724680340709,0.18663603017894986,0.2933638225906341,0.22029228097626458,0.316889752494277,0.07013811387502833,0.1793520441219903,0.0901753506907658,0.39641234188106234,0.17293472419824268,0.30800172066861436,0.26938219764987104,0.5259566934495435,0.11840350542960563,0.1976827547188694,0.1721005526684814,0.164117165010191,0.12835820895522387,0.18832103653050206,0.5224256900212314,0.1261524952436703,0.18996710526315788,0.7014760147601476,0.6003748828491097,0.8974982626824184,0.1644274356114482,0.19700106305600626,0.24107615407233168,0.21960728649160158,0.19024240564590364,0.32946074810288095,0.533333333333333,0.28124999999999994,0.5400000000000006,0.7961309523809523,0.6991643454038997,0.672316384180791,0.6541274817136886,0.7862190812720848,0.855072463768116,0.7796208530805687,0.856858846918489,0.7145454545454546,0.671523178807947,0.0,0.04813151264998372,0.04850805699095627,0.04445933835078975,0.0420335690204444,0.779887121921814,0.004182838688339608,0.018319030816059217,0.10252424862877554,0.005624774144892925,0.003017819505652424,0.08100994780746755,0.026429021538104433,0.010482509411657065,0.02440031873959238,0.6618630633563825,0.009796496026868409,0.008024559456297663,0.3938166809687982,0.14633273641510938,0.27611548556430443,0.3147942157953281,0.330877839165132,0.3611111111111111,0.35932813437312544,0.42017879948914433,0.41564625850340137,0.41198501872659177,0.39942938659058486,0.6439999999999999,0.8478260869565217,0.8473767885532592,0.8488888888888889,0.8289334741288279,0.7654440154440154,0.7166666666666667,0.5827505827505827,0.0,0.9287195292799102,0.9805398182677956,0.7690611581756991,0.11274735388863343,0.03432839282814928,0.02962599299980108,0.027213276729717736,0.023165867612102653,0.004885123273032593,0.047947568126940315,0.044783648384823634,0.18362831858407075,0.04351426253886711,0.029425510186419257,0.0542564449673118,0.09140369967355828,0.042527320808737876,0.046469841073143524,0.048380921930020165,0.04576343946671418,0.05531600344955032,0.10896801649838471,0.05751213336146867,0.04637845908481649,0.0651747153513938,0.09351535836177476,0.062335381913959605,0.7109090909090909,0.008958534278044886,0.017688740694364852,0.01185709576231808,0.2071111340632101
152,719740,0.09709424518327331,0.12913291134097687,0.10718530818157898,0.12175025413735753,0.02689643437721025,0.19091905981097987,0.19132115066956168,0.18514632709938,0.2854744765300417,0.21643711551951744,0.3069337796370831,0.07247878383543985,0.17700537330381486,0.08474115656296509,0.4084086615113397,0.1680755201767066,0.2895463265559921,0.2828199811607687,0.4880464387852378,0.12078491141169746,0.19491584754940006,0.17553410871896397,0.16657561303607826,0.12835820895522387,0.18890088576969988,0.5232218683651805,0.15161715205619788,0.18996710526315788,0.7001230012300123,0.5998125585754451,0.8947185545517721,0.16495953011961895,0.19839982095898842,0.24342840341076158,0.22221906789685358,0.19146977600490947,0.3314753878181452,0.5111111111111105,0.28124999999999994,0.5,0.8333333333333334,0.6963788300835655,0.7551789077212806,0.7251828631138976,0.7226148409893993,0.8281573498964804,0.7748815165876777,0.8389662027833003,0.6690909090909091,0.6662251655629139,0.0,0.053406643406783236,0.054949888887326125,0.04468803543538097,0.04248549658212031,0.7598768599261809,0.004216885049756325,0.018594049344849924,0.10407855210652955,0.005609062485270319,0.002993868557194865,0.08098764330641924,0.026863575552451387,0.010637090458955292,0.02475294011817679,0.6669973161729609,0.009415629382130428,0.007747850509528779,0.4041851635582664,0.14293403289269963,0.28976377952755905,0.314238042269188,0.3026396562308165,0.334625322997416,0.3449310137972406,0.4010217113665389,0.4054421768707483,0.4082397003745318,0.39942938659058486,0.59,0.7375776397515528,0.7424483306836248,0.7762962962962964,0.7708553326293559,0.7268339768339768,0.6916666666666665,0.5633255633255633,0.0,0.9107873353880638,0.9748670605664584,0.7784031565510039,0.10001533977603917,0.035720084429290484,0.030895678414078257,0.028469274117243187,0.022830130400333045,0.004885123273032593,0.04829251466022766,0.04516871844832169,0.18141592920353983,0.04393673110720563,0.02961783378240893,0.054793637491740634,0.09031556039173019,0.043126297158156704,0.04685708974875306,0.04880162559897684,0.0461684256566851,0.05591304100605565,0.10319835016152686,0.0586305127664064,0.04704864351278439,0.066352571652925,0.09488054607508534,0.06321334503950833,0.7281818181818182,0.009089355587855095,0.017961153404911334,0.011730421259785939,0.36123412001652555
153,719771,0.0984221482744442,0.13052239836836846,0.10981662447487094,0.12478492205576659,0.027839586868245177,0.19837263755261028,0.19793192529720777,0.18998641298047275,0.2917553638276053,0.21578616466630685,0.31829391849496647,0.07606460003135924,0.18459256071009117,0.09327620653122407,0.4147064951970239,0.17628448306352335,0.2895106491854347,0.2664969881827955,0.5341515729265967,0.11811773671175461,0.19696932923527966,0.17613214550853748,0.16815154125780085,0.14029850746268657,0.19131025933257353,0.5338375796178344,0.16112981121030295,0.19695723684210525,0.704920049200492,0.6033739456419869,0.9016678248783878,0.16660697657760906,0.20102948581659486,0.24786827403704792,0.224509108114502,0.19346425283829397,0.333288563561883,0.48888888888888793,0.24999999999999994,0.48000000000000115,0.7752976190476191,0.5821727019498607,0.7401129943502824,0.6792058516196448,0.6802120141342756,0.8248447204968944,0.8056872037914692,0.8409542743538767,0.6854545454545454,0.6132450331125828,0.0,0.05360778615384019,0.05890022346305855,0.04531636702943125,0.04287716714146366,0.7598768599261809,0.004260658943006391,0.018920342514601618,0.1060214314537221,0.005656197464138137,0.003065721402567542,0.08114377481375741,0.027195177284197486,0.010830347382227927,0.025143278768386904,0.6720752378345171,0.009883056627945225,0.00814754121041717,0.39005421565596715,0.14888969141808805,0.2887139107611548,0.3114571746384872,0.28729281767955805,0.3184754521963824,0.32153569286142775,0.3748403575989782,0.3755102040816326,0.39700374531835214,0.38730385164051356,0.584,0.7003105590062111,0.7042925278219395,0.7200000000000001,0.7286166842661035,0.6853281853281853,0.68,0.5508935508935509,0.0,0.8969459232277949,0.9128449562642712,0.7985957990019728,0.10001533977603917,0.035720084429290484,0.03047244994265252,0.028469274117243187,0.022494393188563458,0.004885123273032593,0.04863746119351498,0.04555378851181972,0.18362831858407075,0.04309179397052859,0.03000248097438827,0.054793637491740634,0.0892274211099021,0.04342578533286613,0.0472443384243626,0.04880162559897684,0.0461684256566851,0.05622577496422513,0.09888302120709996,0.0590841949778434,0.04752371095539456,0.06674519042010209,0.09590443686006825,0.06321334503950833,0.7281818181818182,0.009228353229528441,0.01803349536953779,0.01194224221011471,0.22007010431728982
154,719801,0.09904911131566745,0.1318143775341887,0.11046084329150449,0.12502030360290348,0.028511010344869223,0.20186053749401262,0.20276389711339898,0.1946746302985898,0.3010575961126196,0.222828361241335,0.32781133715439087,0.07762641308725556,0.1858013823608195,0.09912866057040462,0.4226806295960725,0.18243521536690468,0.31058068488319235,0.2705108151946648,0.5668459757592265,0.1213564488473995,0.2056770329063965,0.17758599356594904,0.170557458342964,0.16119402985074624,0.19159018655149662,0.5277335456475584,0.06761305429533138,0.20662006578947367,0.7014760147601476,0.6005623242736645,0.8971507991660875,0.16736418799308278,0.20035808202316344,0.25057336077624237,0.22519044239413294,0.19515188708192696,0.33644483244913037,0.533333333333333,0.28124999999999994,0.5200000000000002,0.8184523809523809,0.5571030640668524,0.7589453860640302,0.7168234064785789,0.7685512367491166,0.8372670807453416,0.7440758293838863,0.8489065606361829,0.7018181818181818,0.6582781456953642,0.0,0.05151849695915467,0.05272065443958424,0.04548184069120255,0.043088066693809365,0.779887121921814,0.0042947053044231085,0.019195361043392326,0.1075607897057285,0.005703332443005955,0.003065721402567542,0.08118838381585404,0.02739311113493802,0.011031931354259167,0.025459825311649937,0.6791991919196565,0.009426449457265031,0.007747850509528779,0.40186239496805015,0.14396139396079086,0.27034120734908135,0.296440489432703,0.27317372621240027,0.2945736434108527,0.2915416916616677,0.36143039591315457,0.3612244897959183,0.39325842696629215,0.37945791726105566,0.6,0.7189440993788819,0.7011128775834659,0.6977777777777777,0.7434002111932418,0.6988416988416989,0.705,0.5695415695415695,0.0,0.8952087419445224,0.888710503210593,0.8103168155970755,0.08728332566344525,0.035720084429290484,0.030895678414078257,0.02805060832140137,0.024844553670950672,0.004885123273032593,0.047947568126940315,0.04593885857531778,0.18473451327433627,0.04309179397052859,0.02961783378240893,0.05533083001616947,0.0892274211099021,0.04372527350757555,0.04763158709997213,0.04922232926793354,0.04657341184665603,0.05654798570900578,0.09829890209448428,0.05944292044735176,0.04785456149578376,0.06753042795445623,0.09692832764505119,0.06409130816505706,0.7281818181818182,0.009558131948008341,0.018249390920219856,0.012180401423346202,0.2246097784548647
155,719832,0.10021117121231533,0.13312260801027084,0.11181279545598896,0.1307735291560841,0.02916347597229685,0.20385310215206712,0.20550655479024327,0.19710800521222185,0.30660257905016935,0.22677247650411092,0.33372521409238426,0.07836222789967916,0.18648477869177105,0.09822420005138016,0.4223388140874814,0.18398573386074538,0.2997011255700734,0.2722341273688308,0.570029279586,0.12726233568298723,0.20062625049164484,0.18362822733646786,0.17453930364984976,0.14328358208955225,0.1936396536900406,0.5383492569002123,0.07375969559490703,0.21402138157894737,0.7063960639606396,0.60543580131209,0.9020152883947186,0.16864326133003163,0.20175683992614557,0.2535136724492797,0.22533238703572273,0.19729978521018718,0.338660936135921,0.5777777777777765,0.28124999999999994,0.5400000000000006,0.8452380952380952,0.7437325905292479,0.7664783427495292,0.7324973876698014,0.7120141342756183,0.8592132505175983,0.7393364928909952,0.9025844930417495,0.7181818181818181,0.671523178807947,0.0,0.054496707302950996,0.05535147891672175,0.04577844442178689,0.043088066693809365,0.7198563359349138,0.004323887899923154,0.019484363565172396,0.10918981931222072,0.005829025719986802,0.0030896723510251004,0.08118838381585404,0.027574002997855746,0.011215983623144223,0.025963953359345485,0.6898655474576499,0.008450478680123955,0.0069638418270169394,0.4304989417799198,0.13337539337087617,0.2551181102362205,0.26418242491657395,0.25844076120319215,0.28036175710594313,0.2771445710857829,0.35185185185185186,0.3530612244897959,0.3835205992509363,0.37232524964336666,0.542,0.7267080745341614,0.712241653418124,0.7051851851851851,0.7581837381203802,0.7152509652509653,0.7183333333333333,0.5843045843045842,0.0,0.8975623423928272,0.8804736017523629,0.8124637344783567,0.08605614358030379,0.036183981629670854,0.03174213535692973,0.028469274117243187,0.0268589769415683,0.004885123273032593,0.04829251466022766,0.04632392863881584,0.18584070796460175,0.04266932540219007,0.029810157378398597,0.05533083001616947,0.09031556039173019,0.04402476168228498,0.048018835775581636,0.04922232926793354,0.046978398036626956,0.05697444110650957,0.0989903083910498,0.05967503692762185,0.04830417889682552,0.06753042795445623,0.09726962457337883,0.0636523266022827,0.7272727272727273,0.009915165106032034,0.018611100743352118,0.0126666663763419,0.33173511412931217
156,719862,0.10140564208860352,0.13507276524169762,0.11355490831223743,0.13400467250478518,0.029127140116250016,0.20929587943950456,0.20820765704774136,0.19903476514859933,0.3113326764101908,0.2285423754854335,0.34022559122257545,0.07927021108046926,0.19483663736953086,0.10058195452644272,0.43207236187492826,0.18789911019177827,0.2947093517523705,0.2872201426398943,0.5882370965545416,0.13059630405791578,0.20470451846687573,0.18535016085127443,0.17636738038704797,0.12835820895522387,0.19625897266710654,0.5459129511677282,0.1608371140055612,0.20662006578947367,0.7108241082410824,0.6118088097469541,0.9027102154273802,0.17074094160262773,0.20634476584792705,0.25657159658923856,0.23079252424887622,0.19914084074869592,0.341481431737291,0.5555555555555556,0.3125,0.5800000000000012,0.9012896825396826,0.7910863509749304,0.7871939736346516,0.7847439916405433,0.773851590106007,0.8815734989648033,0.7322274881516587,0.9383697813121272,0.7427272727272727,0.6874172185430464,0.0,0.05701423587679329,0.05784297623735917,0.046003238831311744,0.043604555354659714,0.6998460739392807,0.004348206729506523,0.0197500594319702,0.1106395062097413,0.00603327729508068,0.0031854761448553365,0.08134451532319222,0.027569233909286926,0.011237454346904159,0.02636233083912388,0.6912124301654529,0.009833284282326056,0.008116795771887293,0.3875278525165017,0.14625584372434633,0.21469816272965878,0.25417130144605116,0.24554941682013506,0.270671834625323,0.27294541091781643,0.34610472541507026,0.3612244897959183,0.3827715355805243,0.37232524964336666,0.6599999999999999,0.8136645962732919,0.8108108108108107,0.8088888888888889,0.8299894403379092,0.8011583011583012,0.7816666666666666,0.644133644133644,0.0,0.8753432333987112,0.8501617345374308,0.8317860044098876,0.0789998466022396,0.03757567323081206,0.03301182077120691,0.02930660570892679,0.027530451365107515,0.004885123273032593,0.045532942393928924,0.046708998702313896,0.18694690265486727,0.04266932540219007,0.03000248097438827,0.05694240758945595,0.09140369967355828,0.04432424985699441,0.04840608445119117,0.05006373660584695,0.04778837041656878,0.05779892154168361,0.10176785437552897,0.060825068579869176,0.04882166307538301,0.06949352179034157,0.09795221843003413,0.06628621597892888,0.7272727272727273,0.010048711859796621,0.01913218895730203,0.013266907026541635,0.2513894985540178
157,719893,0.10251340307130864,0.1368929119910293,0.11358212882561632,0.13769685241854882,0.028694269452216672,0.22069811490496716,0.2175160709812735,0.20760084768162784,0.32188231046388305,0.2403807860332632,0.34760703958744205,0.08448650271728828,0.20769410401818728,0.10985692113995997,0.45105834041546977,0.19876757168723563,0.2951242286042809,0.2916767349962596,0.6499523355576741,0.14288435892550963,0.22642361154632348,0.18898993648436854,0.1814944002017188,0.1462686567164179,0.1995781096914802,0.5623673036093418,0.15864188496999848,0.2158717105263158,0.7207872078720787,0.6253045923149015,0.9058373870743572,0.1728693196353106,0.20958988418284563,0.2633637165539548,0.24081381594511475,0.20021478981282603,0.3465851856826271,0.5555555555555556,0.3125,0.5800000000000012,1.0,0.9749303621169917,0.7269303201506592,0.8401253918495298,0.9717314487632509,0.9250517598343685,0.8720379146919431,0.8190854870775348,0.7709090909090909,0.785430463576159,0.0,0.05917165405421001,0.0543024274110747,0.04632247810510481,0.043561514651331255,0.6398152898892709,0.004435754516006653,0.020094997925707705,0.11270194736291492,0.006096123933571103,0.003568691320176279,0.08172369184101351,0.02769209630290582,0.011498327722473998,0.026621956240125876,0.6861133312750219,0.010727022488444158,0.008793195419544566,0.36339673940569867,0.15429291461877667,0.1816272965879265,0.21913236929922136,0.2068753836709638,0.23385012919896642,0.2537492501499701,0.3397190293742018,0.3625850340136054,0.37827715355805247,0.36162624821683315,0.6599999999999999,0.8152173913043478,0.821939586645469,0.8562962962962963,0.8870116156282999,0.864864864864865,0.83,0.6822066822066822,0.0,0.8720089660969458,0.8244829279434395,0.8572589068121156,0.08912409878815776,0.037111776030431656,0.03216536382835546,0.029725271504768606,0.029544874635725117,0.004885123273032593,0.04622283546050361,0.04709406876581196,0.18805309734513276,0.04393673110720563,0.030194804570377928,0.05694240758945595,0.09357997823721438,0.04492322620641324,0.04879333312680071,0.05048444027480365,0.048193356606539714,0.058661309123302446,0.10577324257632288,0.06170078075543362,0.04943246407302463,0.0706713780918728,0.10034129692832762,0.0671641791044776,0.7272727272727273,0.00984430356321817,0.018982983655259973,0.013480731217765784,0.21091813416649452
158,719924,0.10439918541106044,0.13871305874036097,0.11423542114670948,0.13388698173121671,0.029165055799410162,0.22574213611684527,0.22224992583511963,0.2116421744795893,0.326390508212793,0.242222451335359,0.35378510580120015,0.0872668169040643,0.21248703607462643,0.11329429574160454,0.45402347289239137,0.20247444040429852,0.32948357515794885,0.31008767043210134,0.6663761405420129,0.14879024576109734,0.23898146164218867,0.18958797327394208,0.1830598222352966,0.15522388059701492,0.20164757163137584,0.5690021231422505,0.1527879408751646,0.2109375,0.7303813038130381,0.6369259606373009,0.9113968033356498,0.17447583574651837,0.2125552509371678,0.2658923845927669,0.24372841258575817,0.2012887388769561,0.3487341347122423,0.5999999999999991,0.37500000000000006,0.6200000000000003,0.9484126984126984,0.6685236768802229,0.768361581920904,0.8913270637408568,0.8568904593639576,0.8964803312629399,0.8199052132701422,0.8190854870775348,0.7254545454545455,0.7907284768211921,0.0,0.061666472944146095,0.05936737921067807,0.046951590230894964,0.0438283671091676,0.679835813880538,0.004542757366173482,0.020467904405423922,0.11433097696940714,0.0059232956777224375,0.0033291818356006894,0.0815006468305304,0.027936787231782535,0.011872269358148429,0.02699282658451751,0.6802243915626089,0.011138185343559025,0.009223631558962834,0.35293158893079163,0.1559873381694769,0.1706036745406824,0.20689655172413793,0.19582565991405773,0.23191214470284235,0.2531493701259748,0.34610472541507026,0.3714285714285714,0.38426966292134823,0.36162624821683315,0.658,0.8198757763975155,0.8505564387917328,0.885925925925926,0.9197465681098205,0.8976833976833978,0.8541666666666666,0.6985236985236984,0.0,0.8632950406276269,0.7981744358150324,0.876523151909017,0.08728332566344525,0.03850346763157283,0.03301182077120691,0.030562603096452243,0.030552086271033944,0.004885123273032593,0.04622283546050361,0.04786420889280805,0.19026548672566368,0.04351426253886711,0.0303871281663676,0.05801679263831362,0.09466811751904247,0.045222714381122665,0.04918058180241024,0.051325847612717024,0.04900332898648157,0.059485789558476485,0.10622623290855548,0.06320953787718928,0.049949948251582124,0.071849234393404,0.10136518771331057,0.06892010535557505,0.8254545454545454,0.009830676343446275,0.018995417430430143,0.013452755523174665,0.18014743854575502
159,719953,0.10587246437357231,0.14083385472953758,0.11864514431408842,0.14035607768872843,0.03063586815476246,0.22916803435137703,0.2245216220927078,0.2130681159487496,0.32611846179691045,0.23937100357618657,0.3562552755296003,0.08934308544162725,0.21676255583359472,0.11595884492323764,0.4615878969215533,0.20553668590648283,0.331820952606181,0.31330423043476374,0.6785714285714285,0.15488664507525243,0.23885665559163471,0.19551678627402458,0.18794519972263662,0.15223880597014927,0.20460680223141983,0.5850583864118896,0.15717839894629002,0.2177220394736842,0.7409594095940959,0.6492970946579194,0.9183460736622655,0.17626653841824674,0.21602417053656353,0.2716847985886504,0.2459806008989827,0.20282295182571342,0.350815929084682,0.5999999999999991,0.37500000000000006,0.6200000000000003,0.9206349206349206,0.754874651810585,0.6591337099811676,0.8171368861024033,0.931095406360424,0.8699792960662526,0.6777251184834123,0.7952286282306164,0.79,0.7072847682119205,0.0,0.06187734839809412,0.06133435077849196,0.047316100607472426,0.04418990916734468,0.6198050278936378,0.004640032684506961,0.020831488223147236,0.11714067940996249,0.006017565635458073,0.0033291818356006894,0.08147834232948209,0.028201188170059024,0.012144572016328119,0.027493796100858565,0.6885754476492472,0.011679189100289112,0.009654067698381098,0.3397242139845703,0.15958610694458533,0.1984251968503937,0.22302558398220243,0.22836095764272563,0.26356589147286824,0.2771445710857829,0.35759897828863346,0.37074829931972786,0.38202247191011235,0.362339514978602,0.61,0.8183229813664596,0.8426073131955485,0.8651851851851852,0.8817317845828934,0.8445945945945946,0.8066666666666666,0.6573426573426574,0.0,0.8620622022975623,0.7889177441402225,0.884878728095625,0.07777266451909814,0.03850346763157283,0.03301182077120691,0.03098126889229403,0.030552086271033944,0.004885123273032593,0.048982407726802325,0.04786420889280805,0.19026548672566368,0.04351426253886711,0.030579451762357268,0.05801679263831362,0.09466811751904247,0.045522202555832086,0.04956783047801978,0.051325847612717024,0.04900332898648157,0.05978904673003475,0.10709645117837092,0.06312513188436379,0.050340182222297636,0.07302709069493522,0.10238907849829351,0.06979806848112378,0.8254545454545454,0.009830676343446275,0.019086975229410497,0.013957223839089237,0.2181851631894237
160,719984,0.10617915852994111,0.14189018989656044,0.11944361270653564,0.14277214049491851,0.030779631767069136,0.23403212904135637,0.22970450633893294,0.2191973456621238,0.33453058829724014,0.2512933099637934,0.35917720891955834,0.09220948381258656,0.22072098885274122,0.11888029486262179,0.4652823138568729,0.2102966293621881,0.3270034882274871,0.3046413673056861,0.7013243905760588,0.1577443322537626,0.24727588645569842,0.1955477192114163,0.18880670715051165,0.15522388059701492,0.20678623557874953,0.5934182590233545,0.1481047855992974,0.2197779605263158,0.7484624846248462,0.6582942830365511,0.9228630993745657,0.17785258935606332,0.21792648128461925,0.27494854454572193,0.24843151171043296,0.20481742865909788,0.3527634141427708,0.5999999999999991,0.46875,0.6400000000000006,0.8784722222222222,0.6824512534818942,0.704331450094162,0.877742946708464,0.6819787985865724,0.8840579710144928,0.7796208530805687,0.8966202783300199,0.7890909090909091,0.6304635761589404,0.0,0.06299985471955286,0.059441140641921825,0.047590849326587935,0.044779567076871536,0.6198050278936378,0.004703261641423722,0.021059893441973416,0.11827651656678273,0.006206105550929345,0.0034968384748036026,0.08163447383682026,0.028715082476050747,0.012431753151333845,0.027892869926619296,0.7015045907769516,0.011917230753250348,0.009900031206620108,0.334105252740092,0.15998724002169284,0.2162729658792651,0.24805339265850945,0.22713321055862495,0.270671834625323,0.2945410917816437,0.3767560664112388,0.37891156462585035,0.3865168539325843,0.362339514978602,0.6319999999999999,0.7624223602484472,0.8060413354531001,0.8577777777777778,0.877507919746568,0.8233590733590733,0.7833333333333332,0.6309246309246309,0.0,0.8604370972261137,0.7924939947627486,0.8802947661599163,0.07347752722810257,0.03850346763157283,0.03301182077120691,0.031399934688135844,0.03256650954165157,0.004885123273032593,0.04967230079337701,0.04824927895630611,0.19247787610619468,0.04351426253886711,0.03077177535834694,0.05855398516274246,0.09575625680087056,0.045821690730541514,0.04956783047801978,0.05174655128167373,0.049408315176452465,0.06012073426142661,0.10951637321635062,0.06300907364422871,0.05068799945706576,0.07381232822928935,0.1037542662116041,0.0706760316066725,0.8254545454545454,0.010086868075157933,0.019376343087916307,0.014170699640592452,0.20170322505680646
161,720014,0.10718279397902916,0.14326342561369013,0.12083185888885863,0.14497713769385434,0.031552163721965114,0.23409291502848434,0.22890456451652003,0.21730536478596965,0.3313387441735681,0.24774239327539466,0.3571733332628828,0.09212032519325389,0.2217306296632928,0.1209036537232563,0.46805078535624906,0.21110212314927532,0.3175438882625528,0.3090559982405141,0.6990603295655725,0.16269765669651362,0.25550480584783514,0.19755836014187908,0.19124414280010926,0.15223880597014927,0.20985543758622757,0.60973991507431,0.15293428947753548,0.22512335526315788,0.7600246002460025,0.6716026241799438,0.9308547602501738,0.17973538530805203,0.21960499076819784,0.278182887386063,0.25002129169623843,0.20665848419760663,0.35665838425894836,0.5777777777777765,0.43749999999999994,0.6400000000000006,0.8645833333333334,0.7270194986072424,0.7947269303201506,0.8014629049111808,0.6484098939929329,0.8542443064182195,0.7203791469194313,0.8807157057654076,0.71,0.6927152317880795,0.0,0.06504048031079562,0.06594853825651556,0.048258207728586175,0.04549404304372365,0.6198050278936378,0.004717852939173744,0.0212882986607996,0.11939740849785535,0.00630037550866498,0.0035447403717187194,0.0816790828389169,0.029202029764115206,0.012709096939521809,0.028400359239309766,0.7124696588626322,0.011679189100289112,0.00973093129470579,0.3397242139845703,0.1554617120458254,0.22152230971128606,0.2424916573971079,0.22590546347452428,0.26356589147286824,0.27534493101379726,0.3563218390804598,0.3748299319727891,0.3865168539325843,0.36162624821683315,0.592,0.7437888198757764,0.7726550079491254,0.7955555555555556,0.8331573389651532,0.8079150579150579,0.7749999999999999,0.6223776223776223,0.0,0.8631269263098906,0.7953542967743198,0.8815713125217594,0.06304647952139904,0.03943126203233364,0.033858277714058374,0.031818600483977666,0.03458093281226918,0.004885123273032593,0.04932735426008967,0.048634349019804166,0.1935840707964602,0.04393673110720563,0.030964098954336612,0.0590911776871713,0.09684439608269865,0.04612117890525092,0.050342327829238816,0.05216725495063043,0.049813301366423396,0.06057562001876403,0.11060116585406557,0.06339945136104663,0.05110368346934967,0.07459756576364351,0.104778156996587,0.07155399473222124,0.7872727272727272,0.010403019573865935,0.019809264532477732,0.014033608285404342,0.241298285478207
